Year,Bs,T,B,CT,LB,MG,DG
1984,,,-0.6,-1.8,-0.2,-0.9,-0.9
1984,,,2.5,2.4,0.4,3.1,-0.4
1984,,,-1.8,-2.3,-1.4,-0.8,-1
1984,,,4,3,3.5,3.7,4
1984,,,0.2,-0.1,0.1,0.3,0.3
1984,,,0.3,-0.7,1.4,2,0.6
1984,,,-0.5,-0.5,0.7,1.2,0.5
1984,,,0.7,-0.4,0.2,0.8,-0.6
1984,,,2.6,2.1,2.1,2.7,2.1
1985,,,0.3,2.4,1.5,3.9,2.7
1985,,,-0.3,1.5,1,2.7,1.5
1985,,,-0.4,1.2,1,2.9,1.6
1985,,,-0.5,0.9,0.5,2.2,1.7
1985,,,0.3,1.4,0.7,0.9,0.8
1985,,,0.9,1.5,1.4,1.6,1.1
1985,,,1.2,0.1,0.4,1.1,0.9
1985,,,0.1,1,0.9,1.2,0.5
1985,,,-0.1,0.6,-0.6,0.3,0
1985,,,1.7,1.4,1.1,1.6,0.7
1985,,,0.6,-0.2,0,0.2,-0.6
1985,,,1.9,1.6,1.5,1.7,2
1985,,,1.5,1.3,1.4,2.2,1.9
1985,,,1.2,2,1.5,2.1,1.4
1985,,,0.8,0.8,-0.2,1.2,0.7
1985,,,-0.5,0.9,-0.1,0.3,0.4
1985,,,-0.1,0.2,-0.1,1,0.8
1985,,,0,-0.6,-0.8,0,-0.2
1985,,,1.3,-0.3,0.5,1.4,0.7
1985,,,1.1,-1.7,-0.5,-0.7,-0.5
1985,,,0.2,1.3,0.8,0.2,0.8
1985,,,2,1.9,1.8,2.4,2.3
1985,,,0.9,0.6,1.7,1.2,1
1985,,,0.9,0.1,1.4,1.3,0.9
1985,,,0.1,-1,-0.9,0.2,-0.4
1985,,,0.6,1.1,0.4,1.6,0.9
1985,,,0.1,0,0.4,0.9,-0.1
1985,,,1.7,0.5,1.4,1.2,0.3
1985,,,0.1,-0.2,1.6,2.2,0.9
1985,,,-0.4,-0.1,-0.8,0.6,-0.4
1985,,,-0.3,-0.8,-0.2,0.1,-0.4
1985,,,0.2,-1.4,0.4,0.6,-0.7
1985,,,0.1,-1.1,-0.7,0.5,-0.4
1985,,,1.4,-2.7,1.3,-0.6,-2.1
1985,,,1.8,-0.2,1.3,1.1,0.7
1985,,,0.8,1.2,1.1,1.7,1.2
1985,,,-0.2,-0.7,2,1.8,0.5
1985,,,0.2,0,1.3,2,0.9
1985,,,-0.5,0.8,0.3,1,0.3
1985,,,0.3,1.1,-0.1,0.5,-0.2
1985,,,-0.3,-0.5,0,0.5,0.2
1985,,,0.4,0.5,1,0.8,0.5
1985,,,-1.9,-3,-2.3,-0.9,0
1985,,,0,-0.7,0.4,0,-0.3
1985,,,0,0.6,1,1.1,0.5
1985,,,0.6,0.4,-0.7,0.5,0.1
1985,,,0.2,-0.1,-1.4,0,0.7
1985,,,0.9,0.4,0.8,1.3,0.9
1985,,,0.5,0.4,0.4,0.5,1.4
1985,,,1,0.3,0.2,1.5,1.7
1985,,,1.4,1,0.6,0.9,1.7
1985,,,0.8,0.8,1.4,1.1,1
1985,,,0.3,-0.9,-0.9,0.1,-0.1
1985,,,-0.2,-0.7,0.4,0.4,-0.4
1985,,,-0.1,1.2,2.5,3.3,2.5
1985,,,0.1,-0.5,0.8,-0.7,0
1985,,,0.8,-1.1,-1.4,0.2,-0.1
1985,,,0.8,2,-0.5,1.2,2
1985,,,1.2,1.1,-0.1,0.5,0.6
1985,,,0.2,-0.9,-1.4,-2.1,-1.9
1985,,,0.9,1.3,1.2,1.6,1.6
1985,,,0,-0.6,0.7,0.9,0.2
1985,,,-0.2,-0.5,-0.1,0.4,0.1
1985,,,1.2,1.5,0.8,0.7,0.9
1985,,,1.8,2.4,2.1,3.5,2.8
1985,,,1.9,1.4,1.1,1.6,1.6
1985,,,0,1.8,1.6,1.7,1.7
1985,,,0.6,0.3,0.1,0.4,1.1
1985,,,0.1,0.1,0.8,0.5,0.7
1985,,,-0.4,-0.8,-1.7,-1,-0.6
1985,,,-0.2,-2,-1.6,-1.1,-0.9
1985,,,1.2,2,0.5,1.5,1.8
1985,,,0.1,1.2,-0.8,0.9,1.1
1985,,,-0.2,-0.4,0.5,-0.1,0.1
1985,,,2.1,0.8,1.6,1.7,1.1
1985,,,3.3,2.6,2,2.7,3.3
1985,,,-1.3,-1.1,0.2,-0.7,-0.6
1985,,,0.5,-1,-2.1,-0.9,-0.6
1985,,,-0.9,-0.8,2.2,-0.4,-0.5
1985,,,0.7,-2.9,-0.6,0.1,-0.4
1985,,,-0.1,-0.6,0.1,0.2,0.1
1985,,,-0.1,-0.2,1.2,0.2,0.1
1985,,,0.7,0.2,-0.1,1.2,0.8
1985,,,1.6,2.3,2.3,2.6,2.4
1985,,,2.1,0.6,1.1,2.3,1.8
1985,,,1.7,2.3,1.6,2.2,2.1
1985,,,1.3,1,1.5,1.8,1.3
1985,,,0.2,0.9,1.4,0.8,1.4
1985,,,-0.1,-0.2,-2,0.4,0.5
1985,,,-0.1,-0.1,1.8,1.8,1.3
1985,,,-2.6,-2.5,-1.6,-2,-1.6
1985,,,1.9,-1.5,2.1,2.7,3.1
1986,,,2,1.8,1.9,2.3,2.1
1986,,,1,-0.2,-0.2,-0.3,-0.5
1986,,,0.5,1.8,1.1,1.5,1.5
1986,,,0.6,0.1,-0.4,-0.2,-0.1
1986,,,1.4,2.5,3,3,2.1
1986,,,2.1,1.5,0.9,1.8,1.4
1986,,,0.9,0.7,0.5,1.2,1
1986,,,0.5,-0.1,0.8,0.5,0.7
1986,,,0.9,-0.4,0.5,0.6,0.4
1986,,,0.1,-1.8,1.5,1.5,2.8
1986,,,0.3,0.4,1,1.3,0.3
1986,,,1.1,-0.3,1.3,0.9,0.3
1986,,,0,-0.7,0.7,0.7,-0.1
1986,,,-1.2,-0.5,0,2,1.6
1986,,,0.3,0.2,0,1.3,-1
1986,,,-0.4,-4.3,1.4,0,-0.2
1986,,,0.6,1.3,0.6,1.5,0.8
1986,,,0.8,-0.5,0.6,0.6,0.4
1986,,,0.6,-0.2,-0.1,0.9,-0.1
1986,,,1.4,2,0.8,2.2,1
1986,,,1.5,1.5,0,2.7,2
1986,,,0.8,-0.2,1.1,1.9,0.9
1986,,,-2.9,-1,-2.5,-1.3,-2.5
1986,,,1.3,1.7,1.1,0.7,1.5
1986,,,0.8,-0.2,0.5,0.4,0
1986,,,0.2,-0.3,1.6,2.2,1
1986,,,0.7,-2.6,1.4,1.9,1.6
1986,,,-0.5,-0.5,1.1,1,-1
1986,,,1.6,0.8,2,2,1.2
1986,,,0.4,0.4,0.9,0.7,0.7
1986,,,0.9,0,0.3,0.2,0.7
1986,,,0.3,0,-0.5,0,0
1986,,,0.1,-1.7,0.9,0.9,0.3
1986,,,0,-1.8,-0.8,0,-0.4
1986,,,1.3,1.8,-0.2,1.3,1.3
1986,,,1.7,1.9,0.9,1.7,1.3
1986,,,1.1,1.3,0.1,1.8,1.4
1986,,,1.2,1.5,1.8,2.2,1.8
1986,,,0.2,-0.2,0.6,0.6,0.2
1986,,,1.8,1.2,0.3,1.3,0.4
1986,,,-0.2,-0.4,-1.2,-0.3,-0.5
1986,,,-3.7,-3.2,-3.5,-3,-3.4
1986,,,-0.6,-0.3,1,1.5,1.4
1986,,,0.1,4.1,1.1,0.6,0.6
1986,,,-0.3,1.3,1.9,1.3,0.5
1986,,,0,-0.4,0.1,0.1,0.1
1986,,,1.3,1.2,2,1.8,0.9
1986,,,0.1,0.4,-0.2,0.5,-0.1
1986,,,0,-0.3,1.1,1.6,0.3
1986,,,-0.4,-1.6,-1,-0.5,-0.5
1986,,,0.7,0.3,0.8,0.2,-0.4
1986,,,1.7,1.7,2.5,2,2
1986,,,0.5,0.4,1.3,2.1,1.2
1986,,,-0.2,-0.5,-0.7,-0.5,-0.3
1986,,,1.9,0.8,1.2,1.7,1.7
1986,,,-0.2,-0.5,-0.7,0.4,-0.2
1986,,,1,0.6,0.4,1.2,1.1
1986,,,-0.3,-1.3,-0.9,0.3,1
1986,,,0.5,-0.3,0.5,1,1.1
1986,,,0.6,-0.4,-0.9,-0.6,0
1986,,,1.6,1.5,2.2,1.9,1.7
1986,,,-0.1,0.9,1.2,1.4,
1986,,,0,-0.6,-0.6,0.4,0.4
1986,,,-1.1,-1.3,-0.1,0,-0.9
1986,,,2.1,-0.8,2.2,2,3.9
1986,,,0.4,-0.1,0.5,0.6,0.4
1986,,,0.3,0,0.7,1.5,0.5
1986,,,-0.4,-0.1,0.8,0.8,0.6
1986,,,-0.3,-0.1,0,0,-0.2
1986,,,-2.4,-1.3,-2.1,-0.8,-1.3
1986,,,2.2,-0.3,1.2,-0.2,-0.5
1986,,,1.8,0.2,2,0.2,0.7
1986,,,0.2,1,2.4,1.1,0.9
1986,,,1.1,0,0.1,0.4,0.6
1986,,,0.5,0.4,0.5,-0.2,0.3
1986,,,-1.4,-1.4,-1,-0.8,-1
1986,,,0.6,0.9,1,1.2,-0.1
1986,,,0.9,0.8,0.7,1.5,1.1
1986,,,0.7,-0.1,-0.8,0.5,0.4
1986,,,0.5,1,1.4,0.9,0.9
1986,,,0.4,0,1.2,0.6,0.3
1986,,,-1.3,-0.3,-2.5,1.4,-0.2
1986,,,-2.4,-1.7,0.7,1.2,-0.2
1986,,,3.1,3.1,1.9,2.5,2.6
1986,,,1.1,0.3,1.3,1.4,0.8
1986,,,-0.3,-0.2,-0.3,-0.1,-0.1
1986,,,0.8,1.9,0.7,1.5,1.7
1986,,,1.8,2,1,2.4,2.3
1986,,,1.6,1.6,1.7,2,1.8
1986,,,2.3,2.1,2.1,3.1,2.8
1986,,,3.1,4.1,3.6,4.8,4.5
1986,,,2.2,1.7,1.7,2.1,2.2
1987,,,0.8,1.1,0.4,1.6,1
1987,,,-0.8,-1.9,1.3,1.8,1
1987,,,-0.7,0.8,1.2,1.1,1
1987,,,-0.3,1.1,0.8,1.7,1.9
1987,,,0,1,0.3,1.3,0.8
1987,,,1.8,1.6,4.1,3.2,2.4
1987,,,0.9,1,1.1,2.2,1.7
1987,,,1.6,1.6,1,2.3,1.9
1987,,,1.3,1.6,0.7,2.1,1.5
1987,,,-0.4,0.8,-0.6,0.8,1.2
1987,,,0,0.9,1,1.6,2.1
1987,,,0.6,1,1.2,2,1.8
1987,,,3.6,2.4,3.2,4,3.4
1987,,,0,1.6,0.8,1.5,0.5
1987,,,0.3,0.9,-0.3,1,0.4
1987,,,-0.1,-0.2,-1.9,-1.3,-0.8
1987,,,0.5,0.8,1,1.2,0.6
1987,,,0.1,-0.6,-0.1,-0.3,-0.6
1987,,,0.8,0.5,0.1,0.6,0.3
1987,,,0.8,1.1,0.6,0.9,1.3
1987,,,-0.1,-0.6,-0.3,0.3,-0.1
1987,,,0.4,-1.2,-1.9,-1.5,-1
1987,,,0.8,0.6,1.7,1.8,1.4
1987,,,0,-1.1,-1.3,-0.9,-0.6
1987,,,0.9,0.4,1.4,1.4,0.7
1987,,,0.8,-0.7,-0.3,0.6,0.5
1987,,,-2.5,-2.4,1,-0.6,-1.2
1987,,,2.5,1.9,1.6,2.8,2.2
1987,,,-0.2,0.7,0.5,0.8,1
1987,,,-0.4,-0.9,-1,-0.1,-0.1
1987,,,1.7,,1.6,2.9,2.1
1987,,,0.3,0.6,-0.1,0.8,1.3
1987,,,0.6,-1.2,0.4,0,-0.1
1987,,,0.6,-0.5,2,1.2,0
1987,,,0.5,-0.6,0.3,0.4,-0.4
1987,,,0,0.6,1.1,1.1,0.8
1987,,,0.9,1,0.8,1.5,1
1987,,,0.2,1,1.3,2,1
1987,,,0,-1.7,-0.3,1.5,-0.8
1987,,,0.3,-0.3,0.4,1,-0.4
1987,,,1.1,-0.2,0.1,0.1,0.1
1987,,,-0.8,0.3,-1.4,0.8,0.6
1987,,,0.4,0,-0.3,1.1,1.2
1987,,,0.5,-0.2,1.4,0.4,-0.2
1987,,,0.6,0.9,1.4,1,1.1
1987,,,0.6,1.1,0.4,0.5,0.8
1987,,,1.1,0.6,0.8,0.2,0.7
1987,,,-0.3,3.2,0.2,2.7,3.1
1987,,,1,1.2,0,0.9,1.2
1987,,,0.7,1.1,0.5,2.1,1.9
1987,,,0.5,0.8,0.2,1,0.8
1987,,,0.6,2,0.1,1.1,1.6
1987,,,0.4,0.2,1.1,1.2,0.5
1987,,,1.3,1.7,1.7,2.4,1.5
1987,,,2.2,0.5,1.5,2,1.5
1987,,,1.6,0.1,1.9,1.7,0.9
1987,,,0.8,0.4,0.9,1.3,0.9
1987,,,0.6,-0.6,-1.4,0,-0.3
1987,,,1.3,0.7,0.6,0.8,0.3
1987,,,-0.9,0.1,-1.3,0.4,-0.8
1987,,,0.5,-0.1,1,1.4,0.7
1987,,,0.3,-0.3,0.6,0.5,0
1987,,,0.8,0.5,1.2,1.5,1.1
1987,,,0.7,1.2,0.9,1.5,1.2
1987,,,1.4,2.4,1.5,3.1,2.6
1987,,,-0.3,0.3,0.3,1.8,1.5
1987,,,0.9,-0.7,-1.3,-0.4,0.1
1987,,,0.7,-0.9,0.5,1.4,0.3
1987,,,0.3,0.3,0.1,0.4,0.9
1987,,,1.9,1.6,1.2,1.5,1.7
1987,,,0.3,-0.8,0.7,0.1,-0.6
1987,,,-0.4,1.8,-0.8,0.6,0.9
1987,,,0.4,-0.8,0.9,0.9,0.3
1987,,,0.4,1,-0.1,0.9,1
1987,,,1.5,1.4,1.1,1.7,-3.9
1987,,,0.3,-1,0.1,0.2,-1.2
1987,,,-0.2,-1.1,0.9,2.1,0.6
1987,,,-0.4,-0.3,0.9,0.4,-0.3
1987,,,0.4,0.2,0.3,1.4,1.1
1987,,,0.2,-0.2,0,0,-0.6
1987,,,0.6,1.9,0.8,1.7,1.7
1987,,,-0.3,,0.8,0.4,0.3
1987,,,2.3,,1.4,2.9,2.9
1987,,,3.4,-2,2.2,3.5,3.1
1987,,,1.4,1.4,1.5,1.2,1.7
1987,,,0.3,1.7,0.7,1.6,1.9
1987,,,0.7,0.7,0.7,0.7,0.7
1987,,,1.9,1.8,2,2,1.7
1987,,,0.7,,-0.1,1.3,0.4
1987,,,-0.2,,-1.5,1.5,0.5
1987,,,0,-0.2,1.7,0.9,0.9
1987,,,0.2,0.1,-0.7,0.3,0.2
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1988,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1989,,,,,,,
1990,,,1.7,,,1.7,2.2
1990,,,-0.1,,,2.7,2.4
1990,,,1.6,,,2,0.8
1990,,,1.7,,,2.4,1.6
1990,,,0.4,,,2,0.6
1990,,,1.4,,,2.5,1.8
1990,,,1.6,,,3,1.6
1990,,,2.7,,,2.5,1.8
1990,,,0.4,,,0.4,0.4
1990,,,1.9,,,1.6,0.8
1990,,,-5.1,,,-3.9,-4.1
1990,,,0.7,,,2.2,2.1
1990,,,1,,,2.2,1.7
1990,,,-0.1,,,1,0
1990,,,0.2,,,0.5,0.3
1990,,,0.8,,,-0.9,-2
1990,,,0.2,,,0.5,0.7
1990,,,-0.1,,,1.4,0.4
1990,,,0.1,,,0.8,0.6
1990,,,0.4,,,-0.7,-0.1
1990,,,3,,,1.9,1.7
1990,,,-2.9,,,-2.2,-2.9
1990,,,-1.9,,,-1.8,-1.8
1990,,,-1.7,,,-0.6,-1.4
1990,,,-0.9,,,-0.1,-1.5
1990,,,,,,,
1990,,,,,,,
1990,,,,,,,
1990,,,,,,,
1990,,,,,,,
1990,,,0,,,0.7,-0.4
1990,,,0.5,,,0.5,0.5
1990,,,-0.4,,,0.7,0.1
1990,,,0.7,,,1,1.3
1990,,,1.3,,,2.5,1.7
1990,,,0.6,,,1.5,0.8
1990,,,-0.4,,,-1,0.4
1990,,,1.3,,,2.1,1.2
1990,,,1.4,,,1.9,1.7
1990,,,2,,,2.1,1.9
1990,,,0.2,,,0.8,0.8
1990,,,0.4,,,2.2,1.2
1990,,,-0.1,,,3.9,3.4
1990,,,0.6,,,0.5,0.5
1990,,,-0.1,,,0.2,0.2
1990,,,0.4,,,0.7,0
1990,,,0.6,,,0.6,0.4
1990,,,0.3,,,0.9,0.2
1990,,,0.1,,,0.5,0.4
1990,,,-0.3,,,0.6,-0.3
1990,,,-0.1,,,1,0.6
1990,,,-0.4,,,2.5,2
1990,,,-0.9,,,2.4,1.9
1990,,,0.5,,,0.8,0.7
1990,,,0.3,,,0.7,0.4
1990,,,-0.1,,,-0.8,-0.8
1990,,,1.1,,,1.8,1.9
1990,,,0.8,,,0.1,0
1990,,,-1.3,,,-0.2,-0.3
1990,,,0.8,,,1.3,0.8
1990,,,0.1,,,0.5,0.1
1990,,,0.5,,,0,-0.4
1990,,,1,,,0.7,-0.4
1990,,,0.8,,,2.1,0.5
1990,,,0.3,,,0.2,0
1990,,,1.4,,,1.4,0.9
1990,,,1.3,,,3.3,2.8
1990,,,0.5,,,2,1.3
1990,,,-0.6,,,1,0.7
1990,,,1.1,,,1.1,-0.5
1990,,,0,,,1,-0.4
1990,,,2,,,3.1,2
1990,,,0.4,,,0.9,0.8
1990,,,3.1,,,3,1.6
1990,,,-0.5,,,0,-0.2
1990,,,0.7,,,0.8,0.7
1990,,,2.2,,,2.4,2.5
1990,,,4.1,,,5.3,4.8
1990,,,-1.2,,,0,-0.5
1990,,,1,,,2.6,2
1990,,,0.9,,,1.5,0.9
1990,,,1,,,1.2,1
1990,,,0.1,,,0.5,-0.5
1990,,,-0.9,,,1.1,-1
1990,,,0.6,,,0.9,0.7
1990,,,1,,,2.5,2.4
1990,,,-0.3,,,0.1,0.6
1990,,,0.5,,,0.9,0.1
1990,,,0.3,,,0.8,0.6
1990,,,0.4,,,1.1,0.9
1990,,,-0.5,,,0.7,0.5
1990,,,-0.5,,,0.7,0.8
1991,,,-0.9,,,2.9,2.1
1991,,,0.6,,,2.4,1.3
1991,,,0.5,,,1.5,0.9
1991,,,-1.2,,,0.8,0.9
1991,,,0.6,,,0.4,-0.1
1991,,,0.5,,,-0.1,-0.1
1991,,,-0.1,,,0.8,0.4
1991,,,0.7,,,1.4,1.4
1991,,,0.7,,,0.8,0.1
1991,,,0.5,,,1.1,0.3
1991,,,0.7,,,0.8,-0.1
1991,,,1.3,,,1.3,1
1991,,,1.5,,,1.4,1
1991,,,0.2,,,0.1,-0.6
1991,,,0.8,,,1.8,1.3
1991,,,0.5,,,1.2,0.6
1991,,,-0.2,,,0.3,-0.2
1991,,,-0.1,,,2.5,1.3
1991,,,-0.3,,,0.8,0.3
1991,,,-0.6,,,1.2,0.2
1991,,,-0.5,,,1.1,0
1991,,,1.4,,,1.5,0.4
1991,,,0.7,,,1,0.5
1991,,,-0.1,,,2.1,1.8
1991,,,-0.8,,,0.3,-0.4
1991,,,-0.9,,,0.4,-0.2
1991,,,0.6,,,0.1,-0.4
1991,,,0.3,,,1.7,0.8
1991,,,-0.8,,,0.2,0.2
1991,,,1.2,,,1.5,0.8
1991,,,1,,,0.7,2
1991,,,0.5,,,1.1,1.4
1991,,,1.5,,,0.8,0.4
1991,,,0.8,,,0.7,0.6
1991,,,0.8,,,1.8,0.9
1991,,,0.7,,,0,0.5
1991,,,0.1,,,-0.3,-0.6
1991,,,0.2,,,0.2,0.2
1991,,,1.1,,,1.4,0.7
1991,,,2.8,,,2,2.3
1991,,,0.5,,,0.8,-0.6
1991,,,1.3,,,1.3,1.1
1991,,,0,,,0,-1.5
1991,,,1.7,,,2.5,1.7
1991,,,0.5,,,1,-0.4
1991,,,0.9,,,0.7,-0.3
1991,,,0,,,0.7,0.1
1991,,,0,,,0,0.2
1991,,,0.3,,,0.4,-0.7
1991,,,-0.4,,,1.1,1
1991,,,0.1,,,0.6,-0.2
1991,,,0,,,1,0.7
1991,,,0,,,-0.4,-0.6
1991,,,0.3,,,-0.2,-0.7
1991,,,0.7,,,0.1,0.2
1991,,,0.2,,,0.7,0.2
1991,,,1.1,,,0.7,0.4
1991,,,-0.1,,,-0.3,0.2
1991,,,0.9,,,2.7,1.7
1991,,,0.4,,,1,0.2
1991,,,0.4,,,0.5,0.7
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1991,,,,,,,
1992,,,-0.3,,,0.1,0.1
1992,,,1.1,,,1.2,-1
1992,,,3.3,,,1.3,1.4
1992,,,0.9,,,1.9,2.3
1992,,,-0.7,,,1.5,1.5
1992,,,0.5,,,-0.5,-0.2
1992,,,-0.8,,,3,2.3
1992,,,1,,,-1.2,-0.5
1992,,,0.7,,,1.5,0.9
1992,,,0.4,,,1.1,0.5
1992,,,0.6,,,1.5,0.9
1992,,,1.3,,,1.1,0.7
1992,,,0.4,,,0.4,-1.1
1992,,,-0.2,,,1.9,-0.6
1992,,,0.1,,,1.4,0.3
1992,,,0.3,,,0.7,0.1
1992,,,0.5,,,0.7,0
1992,,,0.7,,,1.4,0.9
1992,,,0.6,,,1.4,0.1
1992,,,-0.1,,,0.6,-0.3
1992,,,-0.6,,,-0.9,-1.7
1992,,,0.8,,,-0.7,-1.6
1992,,,0.6,,,0.2,-0.4
1992,,,0.1,,,0.4,0
1992,,,0.4,,,1.2,-0.2
1992,,,-0.2,,,0.6,0.1
1992,,,-0.1,,,0.6,0.7
1992,,,0.3,,,0.9,0.4
1992,,,0.6,,,1.9,-0.3
1992,,,-0.9,,,0.2,0.7
1992,,,-0.1,,,1.6,2.1
1992,,,0.6,,,2.5,1
1992,,,0.6,,,0.3,0.5
1992,,,,,,,
1992,,,-0.1,,,1.1,0.8
1992,,,0.1,,,2.2,1.5
1992,,,0.3,,,2.5,-0.1
1992,,,0.6,,,0.5,0.3
1992,,,-0.2,,,0.5,0.1
1992,,,-1,,,0.3,0.3
1992,,,,,,,
1992,,,0.9,,,1.2,0.1
1992,,,0.1,,,0.8,0.2
1992,,,1,,,-0.5,-0.5
1992,,,0.2,,,0.6,0.1
1992,,,0.6,,,-0.1,-1.2
1992,,,0.6,,,-0.1,-1.1
1992,,,,,,,
1992,,,0.4,,,1.6,0.5
1992,,,0.2,,,0.1,0
1992,,,0.6,,,1.5,0.2
1992,,,0.7,,,0.4,-0.3
1992,,,0.4,,,0.6,1.3
1992,,,0,,,0.7,0.2
1992,,,,,,,
1992,,,2.3,,,2.2,2.2
1992,,,1.4,,,0.7,0.5
1992,,,0.9,,,0.4,0.3
1992,,,0.1,,,0.8,0
1992,,,0.9,,,1.2,0.7
1992,,,0.2,,,0.9,0.6
1992,,,,,,,
1992,,,,,,,
1992,,,0.5,,,0.6,0.8
1992,,,-0.2,,,0.6,0.5
1992,,,0.6,,,0.6,-0.3
1992,,,0.2,,,0.9,0.6
1992,,,0.9,,,1,2
1992,,,,,,,
1992,,,0.8,,,1.7,1.1
1992,,,0.6,,,0.2,-0.2
1992,,,-0.8,,,-0.2,-1.1
1992,,,-4.4,,,-4.6,-4.6
1992,,,-0.2,,,-0.7,-0.6
1992,,,0,,,-0.7,1
1992,,,,,,,
1992,,,0.1,,,1.5,1.5
1992,,,0.8,,,0.7,1.1
1992,,,-0.1,,,1.1,1.3
1992,,,0,,,0.3,0.6
1992,,,0.2,,,0.5,0.1
1992,,,0.8,,,0.2,0.3
1992,,,,,,,
1992,,,0.1,,,0.1,-0.2
1992,,,-0.2,,,0.8,-0.3
1992,,,0.1,,,0.5,-0.1
1992,,,0.4,,,0.7,0
1992,,,0.6,,,0.2,0.8
1992,,,-0.5,,,-0.8,-1.1
1992,,,,,,,
1992,,,0.8,,,1.7,1.8
1992,,,1,,,0.4,0.5
1993,,,1.1,,,0.7,0.1
1993,,,0,,,-0.2,1
1993,,,0.7,,,0.4,0.2
1993,,,1.3,,,0.7,1.2
1993,,,0.1,,,0.3,-0.3
1993,,,,,,,
1993,,,0.9,,,0.9,0.6
1993,,,0.8,,,0.4,0.2
